Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Retrograde endocannabinoid signaling,0.19032074383231512,0.8119827229536211,8.786765e-01,1.000000e+00,1.000000e+00,38/139,25.31%,NDUFA6;NDUFB4;NDUFB11;KCNJ9;GABRR2;NDUFA4;MAPK9;NDUFB10;GNB2;MAPK14;NDUFB8;NDUFB7;NDUFA12;NDUFA8;GNAI3;GNAI2;MAPK3;CACNA1S;GNG8;GRIA3;GNG10;KCNJ5;ADCY9;GNG5;NDUFV2;ADCY7;NDUFB2;NDUFC1;PTGS2;GNG12;GABRR1;CNR1;PRKCG;CACNA1D;CACNA1A;NDUFS1;SLC17A7;GABRD
prerank,Tuberculosis,0.18563420622700927,0.8107869876406266,8.947368e-01,1.000000e+00,1.000000e+00,36/175,18.78%,BCL2;RHOA;RAB7A;HSPA9;CD14;HLA-DQA1;ATP6V0C;MAPK9;CTSD;ATP6V0D1;FCGR1A;MAPK14;CD74;CALML4;RIPK2;TIRAP;CR1;AKT1;IFNA21;MALT1;ITGB2;HLA-DRB1;MAPK3;PLA2R1;FCGR2B;IRAK4;SYK;AKT3;CLEC7A;PLK3;FCGR3B;EP300;BID;IL10RA;CORO1A;HLA-DRA
prerank,GABAergic synapse,-0.19586534890031404,-0.8041599520430975,8.583691e-01,9.938880e-01,1.000000e+00,18/87,19.21%,GNAI1;PRKCA;GNG3;GNB4;GNG13;PRKACA;GPHN;SLC6A12;GLUL;HAP1;PRKCB;GABRA2;PRKACB;GNG2;ADCY5;SLC32A1;PRKACG;GABRB3
prerank,ABC transporters,-0.22873201952811345,-0.8012287185782843,7.974684e-01,9.933944e-01,1.000000e+00,7/45,12.39%,ABCD1;TAP2;ABCA13;ABCG8;ABCD3;CFTR;ABCB5
prerank,Phosphonate and phosphinate metabolism,0.3808456332837074,0.7984115190948247,7.171315e-01,1.000000e+00,1.000000e+00,1/6,5.83%,SELENOI
prerank,Cytokine-cytokine receptor interaction,-0.16865455093599097,-0.7971102506278518,9.760766e-01,9.941416e-01,1.000000e+00,47/287,18.20%,CCL4;CCL21;IL3;IL12RB2;IL36G;IFNA8;PRLR;IL6ST;IL21;LEP;IL27;LEPR;BMPR1A;TNFRSF12A;IL17F;BMP10;PF4;IFNL3;IL13RA1;IL37;CCL14;IFNAR2;TNFSF13;BMP5;IL36A;CCR5;IL36B;IL17RE;IL6R;IFNA5;INHBE;TNFSF8;PF4V1;IL1RL1;CXCL17;CCL18;TNFSF4;IL10RB;CX3CR1;BMP15;CXCR2;IL2RA;IL6;IL17A;BMP8A;IL18;GDF1
prerank,Chagas disease,-0.19031884853952946,-0.7940371797425809,8.940678e-01,9.935593e-01,1.000000e+00,5/100,2.94%,CFLAR;PPP2R1A;FADD;GNAI1;MAP2K4
prerank,Olfactory transduction,-0.160129388208795,-0.7893011328973701,9.954545e-01,9.952540e-01,1.000000e+00,71/356,21.33%,CALM2;OR9G4;OR5D18;OR4C6;OR5D14;OR5J2;OR52N5;OR5B2;OR8K5;OR5B12;OR4B1;OR5B21;OR6C6;GNG13;OR4A47;OR5AU1;OR5M9;OR52M1;PRKACA;OR52A5;SLC8A3;OR4C46;OR13A1;OR6Q1;OR10K1;NCALD;RGS2;CAMK2D;OR5W2;OR5H15;OR4K15;OR4K1;OR9Q2;OR5AC2;OR6C1;OR2T2;OR2S2;OR4L1;PRKACB;OR2AE1;OR1J1;OR4K14;OR5P2;OR1Q1;PDE2A;OR10Q1;OR5K1;OR10T2;OR5P3;OR4D6;OR5M11;CALML6;OR2A14;OR9K2;OR7G2;OR52A1;PRKACG;OR8B2;OR4D2;OR4A16;OR13F1;PDE1B;OR4K2;OR6Y1;OR9A2;OR5H6;OR6C75;OR8H1;OR6B1;OR5K3;OR5C1
prerank,NF-kappa B signaling pathway,-0.1849341141949599,-0.7864100785621708,9.079498e-01,9.936281e-01,1.000000e+00,6/99,4.51%,CFLAR;CCL4;CCL21;CSNK2A1;TNFAIP3;CSNK2B
prerank,Ascorbate and aldarate metabolism,-0.24321837026695545,-0.7834558711730627,8.059072e-01,9.922503e-01,1.000000e+00,8/27,22.03%,UGT2B15;UGT1A4;UGT2B4;UGT1A5;ALDH1B1;UGT2A3;UGT2B7;UGT1A10
prerank,Propanoate metabolism,-0.23293446686061808,-0.7823942545885568,7.951807e-01,9.878395e-01,1.000000e+00,8/34,23.21%,ACOX1;ECHDC1;DLD;SUCLG1;ALDH6A1;HIBCH;DBT;BCKDHA
prerank,Glycosaminoglycan degradation,0.26678473885118753,0.7791994516675895,7.657993e-01,1.000000e+00,1.000000e+00,5/19,22.48%,HEXA;GNS;HYAL3;GUSB;SGSH
prerank,Inflammatory bowel disease,-0.20984714324061826,-0.7788653262530862,8.559322e-01,9.872357e-01,1.000000e+00,20/63,28.04%,IL12RB2;IL21;HLA-DMA;STAT1;IL17F;STAT4;IL6;IL17A;IL18;IL18RAP;HLA-DOB;IL18R1;HLA-DQA2;IL12A;TLR2;IL4;IFNGR2;HLA-DMB;TNF;RELA
prerank,Pantothenate and CoA biosynthesis,-0.26730837173764777,-0.7720472689019006,7.836735e-01,9.910920e-01,1.000000e+00,4/20,15.70%,PANK1;AASDHPPT;GADL1;ALDH1B1
prerank,Pertussis,0.20392479339955166,0.7710971567335254,8.650794e-01,1.000000e+00,1.000000e+00,13/74,13.88%,RHOA;CD14;ITGB1;MAPK9;MAPK14;CALML4;TIRAP;NLRP3;ITGB2;GNAI3;GNAI2;MAPK3;IRAK4
prerank,Steroid hormone biosynthesis,0.21104648753529742,0.7702913189310366,8.745247e-01,1.000000e+00,1.000000e+00,8/54,12.51%,HSD17B12;HSD17B7;CYP1B1;UGT2B17;CYP11B2;UGT1A1;AKR1D1;CYP1A2
prerank,African trypanosomiasis,-0.23633689220704346,-0.7648458351080872,8.181818e-01,9.949335e-01,1.000000e+00,10/33,29.25%,PRKCA;APOL1;PRKCB;IL6;IL18;IL12A;SELE;F2RL1;TNF;THOP1
prerank,Antigen processing and presentation,0.20185787262771507,0.7638438632620684,8.867188e-01,1.000000e+00,1.000000e+00,13/65,15.11%,HLA-B;TAP1;HLA-DQA1;KIR3DL1;CD74;LGMN;HLA-A;HSPA6;TAPBP;HLA-DRB1;KLRC4;CD4;HSPA8
prerank,Other types of O-glycan biosynthesis,-0.21058200106042232,-0.7571259890498041,8.600823e-01,9.983455e-01,1.000000e+00,8/45,19.55%,GALNTL6;B4GALT1;COLGALT2;ST3GAL3;RFNG;GALNT16;LFNG;ST6GAL2
prerank,Ether lipid metabolism,0.21199048689814431,0.7522774730694373,8.493724e-01,1.000000e+00,1.000000e+00,4/45,5.83%,PLB1;PLPP2;PEDS1;SELENOI
prerank,"Glycine, serine and threonine metabolism",-0.22017745250852244,-0.7513404141050284,8.653061e-01,9.994786e-01,1.000000e+00,16/38,31.10%,PSAT1;GCSH;DLD;SRR;PGAM2;PIPOX;BHMT;SDS;SHMT1;SHMT2;CTH;GAMT;DMGDH;PGAM4;GATM;GRHPR
prerank,Phototransduction,-0.24228606258908303,-0.748989881613704,8.152610e-01,9.964666e-01,1.000000e+00,7/26,24.77%,CALM2;GNAT2;SAG;CALML6;RHO;GUCA1B;CNGB1
prerank,Circadian entrainment,0.18436403570976884,0.7442445139221873,9.398496e-01,1.000000e+00,1.000000e+00,28/97,25.29%,KCNJ9;CACNA1H;GNB2;PER3;CALML4;GNAI3;GNAI2;MAPK3;RASD1;GNG8;GRIA3;GNG10;KCNJ5;ADCY9;PER1;GNG5;ADCY7;CALML5;NOS1;CACNA1G;GNG12;CALML3;RPS6KA5;GRIN1;PRKCG;PRKG2;CACNA1D;GNAS
prerank,Bile secretion,-0.18692765119867472,-0.7441896650038223,9.159664e-01,9.959073e-01,1.000000e+00,20/86,19.50%,UGT2B15;UGT1A4;UGT2B4;KCNN2;ABCG8;PRKACA;UGT1A5;SULT2A1;LDLR;CFTR;AQP9;ATP1B4;PRKACB;CYP3A4;ADCY5;UGT2A3;PRKACG;SLC5A1;SLC22A1;UGT2B7
prerank,Toll-like receptor signaling pathway,-0.17942521057242022,-0.7366805591435531,9.432314e-01,9.974696e-01,1.000000e+00,30/100,28.04%,FADD;CCL4;MAP2K4;IFNA8;STAT1;PIK3R3;IFNAR2;IFNA5;IRAK1;MAP2K2;CD86;MAPK12;TICAM2;MAP3K8;IL6;TBK1;NFKBIA;MAP3K7;IRF5;TRAF6;PIK3R1;IL12A;TLR2;MAPK10;CASP8;IFNAR1;MAPK13;TNF;CXCL8;RELA
prerank,Proximal tubule bicarbonate reclamation,0.24232223709811535,0.735841562185067,8.235294e-01,1.000000e+00,1.000000e+00,4/22,16.52%,ATP1A1;AQP1;CA4;SLC9A3
prerank,Th1 and Th2 cell differentiation,0.183731473675484,0.7323757755274026,9.459459e-01,1.000000e+00,1.000000e+00,15/90,15.04%,MAF;DLL1;HLA-DQA1;MAPK9;NOTCH1;PRKCQ;MAPK14;NFATC3;HLA-DRB1;MAPK3;TBX21;MAML2;RBPJL;CD4;RUNX3
prerank,Synthesis and degradation of ketone bodies,0.3026413183387865,0.7192714161637507,8.683274e-01,1.000000e+00,1.000000e+00,1/10,2.57%,OXCT2
prerank,Vitamin B6 metabolism,-0.3508853594161236,-0.7191595254396025,8.438819e-01,1.000000e+00,1.000000e+00,1/6,8.03%,PSAT1
prerank,RIG-I-like receptor signaling pathway,-0.1841166068641201,-0.7166123802884434,9.411765e-01,1.000000e+00,1.000000e+00,22/68,28.04%,FADD;IFNA8;DDX3X;TANK;NFKBIB;IFNA5;MAP3K1;MAPK12;TBK1;NFKBIA;MAP3K7;TRAF6;ISG15;IL12A;MAPK10;CASP8;AZI2;CASP10;MAPK13;TNF;CXCL8;RELA
prerank,beta-Alanine metabolism,-0.2224041319142988,-0.7138427470365771,8.880000e-01,1.000000e+00,1.000000e+00,7/29,26.08%,ACOX1;GADL1;ALDH1B1;ALDH6A1;HIBCH;CARNS1;UPB1
